SKU,StyleCode,Name,UPC,SRP,Colour,Size,BoxQuantity,ProductCategory,Brand,GoldPrice,Currency,Supplier
SSP8052006,SSP8052006,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb & Olive) - G2 R (A2): DIFFUSION BLACK ANODIZED ",7.10846E+11,79,DIFFUSION BLACK ANOD,NO SIZE,,Brakes,Sram,38.29,GBP,Zyrofisher
SSP8052007,SSP8052007,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb & Olive) - G2 RS (A2): DIFFUSION BLACK ANODIZED ",7.10846E+11,91,DIFFUSION BLACK ANOD,NO SIZE,,Brakes,Sram,46.64,GBP,Zyrofisher
SSP8052008,SSP8052008,"SRAM Spare - Disc Brake Lever Assembly - Carbon Lever (Assembled, No Hose, Includes Barb & Olive) - G2 Ult (A2): GLOSS BLACK ANODIZED ",7.10846E+11,148,GLOSS BLACK ANODIZED,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052009,SSP8052009,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb & Olive) - G2 RSC (A2): DIFFUSION BLACK ANODIZED ",7.10846E+11,113,DIFFUSION BLACK ANOD,NO SIZE,,Brakes,Sram,56.29,GBP,Zyrofisher
SSP8052013,SSP8052013,"SRAM Spare Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose) Diffusion Black Ano - Mineral Fluid Brake - Db8 (A1):  ",7.10846E+11,74,NO COLOUR,NO SIZE,,Brakes,Sram,39.78,GBP,Zyrofisher
SSP8052014,SSP8052014,"SRAM Spare - Disc Brake Lever Assembly - Carbon Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Black Ano - Code Ultimate Stealth C1: BLACK ANO ",7.10846E+11,148,BLACK ANO,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052015,SSP8052015,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Black Ano - Code Silver Stealth C1: BLACK ANO ",7.10846E+11,113,BLACK ANO,NO SIZE,,Brakes,Sram,56.29,GBP,Zyrofisher
SSP8052016,SSP8052016,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Dark Polar - Code Bronze Stealth C1: DARK POLAR ",7.10846E+11,91,DARK POLAR,NO SIZE,,Brakes,Sram,46.64,GBP,Zyrofisher
SSP8052017,SSP8052017,"SRAM Spare - Disc Brake Lever Assembly - Carbon Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Clear Ano - Level 4P Ultimate Stealth C1: CLEAR ANO ",7.10846E+11,148,CLEAR ANO,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052018,SSP8052018,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Black Ano - Level Silver Stealth C1: BLACK ANO ",7.10846E+11,113,BLACK ANO,NO SIZE,,Brakes,Sram,56.29,GBP,Zyrofisher
SSP8052019,SSP8052019,"SRAM Spare - Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Dark Polar - Level Bronze Stealth C1: DARK POLAR ",7.10846E+11,91,DARK POLAR,NO SIZE,,Brakes,Sram,46.64,GBP,Zyrofisher
SSP8052020,SSP8052020,"SRAM Spare - Disc Brake Lever Assembly - Carbon Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Gloss Black Ano - Level 2P Ultimate Stealth C1: GLOSS BLACK ANO ",7.10846E+11,148,GLOSS BLACK ANO,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052021,SSP8052021,"SRAM Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Silver Ano - Maven Ultimate A1:  ",7.10846E+11,148,NO COLOUR,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052022,SSP8052022,"SRAM Disc Brake Lever Assembly - Aluminum Lever (Includes Blade, Reach Knob, Cam, Spring) - Maven Ultimate/Silver A1:  ",7.10846E+11,91,NO COLOUR,NO SIZE,,Brakes,Sram,46.64,GBP,Zyrofisher
SSP8052023,SSP8052023,"SRAM Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb, Olive, Boot) DB8 Stealth B1 (2025+): DIFFUSION BLACK ANODISED ",7.10846E+11,74,DIFFUSION BLACK ANOD,NO SIZE,,Brakes,Sram,39.78,GBP,Zyrofisher
SSP8052024,SSP8052024,"SRAM Disc Brake Lever Assembly - Aluminum Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Maven Silver A1: BLACK ANODIZED ",7.10846E+11,113,BLACK ANODIZED,NO SIZE,,Brakes,Sram,56.29,GBP,Zyrofisher
SSP8052025,SSP8052025,"SRAM Disc Brake Lever Assembly - Aluminium Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Diffusions Black Ano - Maven Base A1:  ",7.10846E+11,95,NO COLOUR,NO SIZE,,Brakes,Sram,43.52,GBP,Zyrofisher
SSP8052026,SSP8052026,"SRAM Disc Brake Lever Assembly - Carbon Lever (Assembled, No Hose, Includes Barb,Olive,Boot) Silver Ano - Motive Ultimate A1+:  ",7.10846E+11,148,NO COLOUR,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052027,SSP8052027,"SRAM Disc Brake Lever Assembly - Aluminium Lever (Assembled, No Hose, Includes Barb,Olive,Boot)Ano  A1+: GLOSS BLACK ",7.10846E+11,113,GLOSS BLACK,NO SIZE,,Brakes,Sram,56.29,GBP,Zyrofisher
SSP8052028,SSP8052027,"SRAM Disc Brake Lever Assembly - Aluminium Lever (Assembled, No Hose, Includes Barb,Olive,Boot)Ano  A1+: DIFFUSION BLACK ",7.10846E+11,91,DIFFUSION BLACK,NO SIZE,,Brakes,Sram,46.64,GBP,Zyrofisher
SSP8052029,SSP8052029,"SRAM Disc Brake Lever Assembly Aluminium Lever (Assembled, No Hose, Includes Barb, Olive, Boot, Db4 Reservoir Cap) Diffusion Black Ano - Db6 A1+: RIGHT ",7.10846E+11,39,RIGHT,NO SIZE,,Brakes,Sram,16.88,GBP,Zyrofisher
SSP8052030,SSP8052029,"SRAM Disc Brake Lever Assembly Aluminium Lever (Assembled, No Hose, Includes Barb, Olive, Boot, Db4 Reservoir Cap) Diffusion Black Ano - Db6 A1+: LEFT ",7.10846E+11,39,LEFT,NO SIZE,,Brakes,Sram,16.88,GBP,Zyrofisher
SSP8052033,SSP8052033,SRAM Disc Brake Lever Assembly Motive Ultimate A2:  ,7.10846E+11,148,NO COLOUR,NO SIZE,,Brakes,Sram,73.67,GBP,Zyrofisher
SSP8052034,SSP8052034,SRAM Disc Brake Lever Assembly Motive Bronze A2: GLOSS BLACK ,7.10846E+11,113,GLOSS BLACK,NO SIZE,,Brakes,Sram,56.29,GBP,Zyrofisher
SSP8052035,SSP8052034,SRAM Disc Brake Lever Assembly Motive Bronze A2: DIFFUSION BLACK ,7.10846E+11,91,DIFFUSION BLACK,NO SIZE,,Brakes,Sram,46.64,GBP,Zyrofisher
SSP8053001,SSP8053001,SRAM Pedal Assist T-Type Chainring Clip On Guard Unisize 38T/36T/34T (EMTB) Including 6 Safety Clips:  ,7.10846E+11,14,NO COLOUR,NO SIZE,,COMPONENT,Sram,8.01,GBP,Zyrofisher
SSP8053003,SSP8053003,"Sram Spare - Disc Brake Lever Blade Kit - Aluminum (Includes Blade, Pin, Reach Knob, Cam, Pushrod & Bushings) - G2 R: GREY ",7.10846E+11,24,GREY,NO SIZE,,Brakes,Sram,10.46,GBP,Zyrofisher
SSP8053004,SSP8053004,"Sram Spare - Disc Brake Lever Blade Kit - Aluminum (Includes Blade, Pin, Reach Knob, Cam, Pushrod & Bushings) - G2 RS: BLACK ",7.10846E+11,28,BLACK,NO SIZE,,Brakes,Sram,12.45,GBP,Zyrofisher
SSP8053005,SSP8053005,"SRAM Spare - SRAM Disc Brake Lever Blade Kit - Carbon Lever Black (Includes Blade, Reach Knob, Cam, Spring) - Code Ultimate Stealth C1: BLACK ",7.10846E+11,69,BLACK,NO SIZE,,Brakes,Sram,29.56,GBP,Zyrofisher
SSP8053006,SSP8053006,"SRAM Spare - Disc Brake Lever Blade Kit - Aluminum Lever Black (Includes Blade, Reach Knob, Cam, Spring, Bushing) - Code Silver Stealth C1: BLACK ",7.10846E+11,30,BLACK,NO SIZE,,Brakes,Sram,12.67,GBP,Zyrofisher
SSP8053007,SSP8053007,"SRAM Spare - Disc Brake Lever Blade Kit - Aluminum Lever Black (Includes Blade, Reach Knob, Cam, Spring, Bushing) - Code Bronze Stealth C1: BLACK ",7.10846E+11,28,BLACK,NO SIZE,,Brakes,Sram,12.45,GBP,Zyrofisher
SSP8053008,SSP8053008,"SRAM Spare - SRAM Disc Brake Lever Blade Kit - Carbon Lever Black (Includes Blade, Reach Knob, Cam, Spring) - Level Ultimate Stealth C1: BLACK ",7.10846E+11,69,BLACK,NO SIZE,,Brakes,Sram,29.56,GBP,Zyrofisher
SSP8053009,SSP8053009,"SRAM Spare - Disc Brake Lever Blade Kit - Aluminum Lever Black (Includes Blade, Reach Knob, Cam, Spring, Bushing) - Level Silver Stealth C1: BLACK ",7.10846E+11,30,BLACK,NO SIZE,,Brakes,Sram,12.67,GBP,Zyrofisher
SSP8053010,SSP8053010,"SRAM Spare - Disc Brake Lever Blade Kit - Aluminum Lever Black (Includes Blade, Reach Knob, Cam, Spring, Bushing) - Level Bronze Stealth C1: BLACK ",7.10846E+11,28,BLACK,NO SIZE,,Brakes,Sram,12.45,GBP,Zyrofisher
SSP8053011,SSP8053011,"SRAM Disc Brake Lever Blade Kit - Aluminum Lever Includes Blade, Reach Knob, CAM, Spring) - Maven Silver A1:  ",7.10846E+11,30,NO COLOUR,NO SIZE,,Brakes,Sram,12.67,GBP,Zyrofisher
SSP8053012,SSP8053012,"SRAM Disc Brake Lever Blade Kit -Aluminum Lever Black (Includes Blade, Reach Knob, Cam, Bushings) - Maven Bronze A1:  ",7.10846E+11,28,NO COLOUR,NO SIZE,,Brakes,Sram,12.45,GBP,Zyrofisher
SSP8053013,SSP8053013,"SRAM Disc Brake Lever Blade Kit -Aluminum Lever Black (Includes Blade, Reach Knob, Cam, Spring) - Maven Ultimate A1: BLACK ",7.10846E+11,30,BLACK,NO SIZE,,Brakes,Sram,12.67,GBP,Zyrofisher
SSP8053014,SSP8053014,"SRAM Disc Brake Lever Blade Kit -Aluminium Lever Black (Includes Blade, Reach Knob, Bushings) - Maven Base A1:  ",7.10846E+11,28,NO COLOUR,NO SIZE,,Brakes,Sram,12.45,GBP,Zyrofisher
SSP8053018,SSP8053018,"SRAM Disc Brake Lever Blade Kit - Aluminium Black (Includes Blade, Dowel, Pushrod, Spring, Clip, Bushings) - Db8 Stealth B1+, Db6/4 A1+:  ",7.10846E+11,22,NO COLOUR,NO SIZE,,Brakes,Sram,12.27,GBP,Zyrofisher
SSP8054000A,SSP8054000A,"SRAM Disc Brake Lever InternaLS/Service Kit - (Includes Piston Assembly, Bladder & Spring) - G2 Rsc/Ult:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,Brakes,Sram,17.95,GBP,Zyrofisher
SSP8054001,SSP8054001,"SRAM Disc Brake Lever Internals/Service Kit - (Includes Piston Assembly, Bladder, And Spring) - G2 RS A1 / Code RS A1:  ",7.10846E+11,38,NO COLOUR,NO SIZE,,Brakes,Sram,16.38,GBP,Zyrofisher
SSP80540011,SSP8054002,"Rockshox Spare - Rear Shock Damper Body - Thrushaft (Includes Damper Body, Bushing & Seals) - Super Deluxe Thrushaft C1 (2021):  57.5MM",7.10846E+11,61,NO COLOUR,57.5MM,,Suspension,Sram,26.46,GBP,Zyrofisher
SSP8054002,SSP8054002,"Rockshox Spare - Rear Shock Damper Body - Thrushaft (Includes Damper Body, Bushing & Seals) - Super Deluxe Thrushaft C1 (2021):  62.5MM",7.10846E+11,61,NO COLOUR,62.5MM,,Suspension,Sram,26.46,GBP,Zyrofisher
SSP8054003,SSP8054003,"SRAM Spare - Disc Brake Lever Internals/Service Kit - (Includes Piston Assembly, Bladder , Spring) - Code Bronze Stealth C1:  ",7.10846E+11,38,NO COLOUR,NO SIZE,,Brakes,Sram,16.38,GBP,Zyrofisher
SSP8054004,SSP8054004,"SRAM Disc Brake Lever Internals/Service Kit - (Includes Piston Assembly, Bladder, Spring) - Level Ultimate/Silver/Bronze Stealth C1:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,Brakes,Sram,17.95,GBP,Zyrofisher
SSP8054005,SSP8054005,"SRAM Disc Brake Lever Internals/Service Kit - (Includes Piston Assembly, Bladder, Spring) - Maven Ultimate/Silver A1:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,Brakes,Sram,17.95,GBP,Zyrofisher
SSP8054006,SSP8054006,"SRAM Disc Brake Lever Internals/Service Kit - (Includes Piston Assembly, Bladder, Spring) - Maven Bronze A1:  ",7.10846E+11,38,NO COLOUR,NO SIZE,,Brakes,Sram,16.38,GBP,Zyrofisher
SSP8054007,SSP8054007,"SRAM Disc Brake Lever Internals/Service Kit - (Includes Piston Assembly, Bladder, Spring) - Motive Ult/Slv/Brz A1+, Db8/6/4 A1+:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,Brakes,Sram,17.95,GBP,Zyrofisher
SSP8055000,SSP8055000,Sram Spare - Shift Lever Trigger Barrel Adjuster Kit XX1/X01 Eagle Gold:  ,7.10846E+11,8,NO COLOUR,NO SIZE,,COMPONENT,Sram,3.9,GBP,Zyrofisher
SSP8055002,SSP8055002,"SRAM Disc Brake Lever Reservoir Cap Kit - (Includes Reservoir Cap, Bladder, Hardware) - Code Ultimate/Silver/Bronze Stealth C1:  ",7.10846E+11,18,NO COLOUR,NO SIZE,,Brakes,Sram,7.75,GBP,Zyrofisher
SSP8055003,SSP8055003,"SRAM Spare - Disc Brake Lever Reservoir Cap Kit - (Includes Reservoir Cap, Bladder, Hardware) - Level Ultimate/Silver Stealth C1:  ",7.10846E+11,18,NO COLOUR,NO SIZE,,Brakes,Sram,7.75,GBP,Zyrofisher
SSP8055004,SSP8055004,"SRAM Disc Brake Lever Reservoir Cap Kit - (Includes Reservoir Cap, Bladder, Hardware) - Maven Ultimate/Silver/Bronze A1:  ",7.10846E+11,18,NO COLOUR,NO SIZE,,Brakes,Sram,7.75,GBP,Zyrofisher
SSP8055005,SSP8055005,"SRAM Disc Brake Lever Reservoir Cap Kit - (Includes Reservoir Cap, Bladder, Hardware) - Motive Ultimate/Silver/Bronze A1+:  ",7.10846E+11,18,NO COLOUR,NO SIZE,,Brakes,Sram,7.75,GBP,Zyrofisher
SSP8055010,SSP8055010,Sram Spare - Shift Lever Trigger Barrel Adjuster Kit XX1/X01 Eagle Black:  ,7.10846E+11,8,NO COLOUR,NO SIZE,,COMPONENT,Sram,3.9,GBP,Zyrofisher
SSP8056000,SSP8056000,SRAM Chainring Lock Ring ISIS Drive Unit For Eagle Transmission Powertrain:  ,7.10846E+11,21,NO COLOUR,NO SIZE,,COMPONENT,Sram,11.67,GBP,Zyrofisher
SSP8056008,SSP8056008,"SRAM Spare - Disc Brake Caliper Assembly (Assembled, No Hose) - G2 R (A2): DIFFUSION BLACK ANODIZED ",7.10846E+11,118,DIFFUSION BLACK ANOD,NO SIZE,,Brakes,Sram,51.37,GBP,Zyrofisher
SSP8056009,SSP8056009,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) - G2 Ult (A2): GLOSS BLACK ANODIZED ",7.10846E+11,141,GLOSS BLACK ANODIZED,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
SSP8056011,SSP8056009,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) - G2 Ult (A2): POLAR/GREY ANODIZED ",7.10846E+11,141,POLAR/GREY ANODIZED,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
SSP8056012,SSP8056012,"SRAM Spare - Disc Brake Caliper Assembly (Assembled, No Hose) - G2 RSC (A2): DIFFUSION BLACK ANODIZED ",7.10846E+11,126,DIFFUSION BLACK ANOD,NO SIZE,,Brakes,Sram,54.47,GBP,Zyrofisher
SSP8056014,SSP8056014,"Sram Disc Brake Caliper Assembly - (Assembled, No Hose) Diffusion Black Ano - Mineral Fluid Brake - DB8 (A1):  ",7.10846E+11,63,NO COLOUR,NO SIZE,,Brakes,Sram,34.2,GBP,Zyrofisher
SSP8056015,SSP8056015,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Clear Anodized - Code Ultimate Stealth C1): CLEAR ANODIZED ",7.10846E+11,141,CLEAR ANODIZED,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
SSP8056016,SSP8056016,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Black Anodized - Code Silver Stealth C1): BLACK ANODIZED ",7.10846E+11,126,BLACK ANODIZED,NO SIZE,,Brakes,Sram,54.47,GBP,Zyrofisher
SSP8056017,SSP8056017,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Dark Polar - Code Bronze Stealth C1): DARK POLAR ",7.10846E+11,118,DARK POLAR,NO SIZE,,Brakes,Sram,51.37,GBP,Zyrofisher
SSP8056018,SSP8056018,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Clear Anodized - Level 4P Ultimate Stealth C1: CLEAR ANODIZED ",7.10846E+11,141,CLEAR ANODIZED,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
SSP8056019,SSP8056019,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Black Anodized - Level 4P Silver Stealth C1: BLACK ANODIZED ",7.10846E+11,126,BLACK ANODIZED,NO SIZE,,Brakes,Sram,54.47,GBP,Zyrofisher
SSP8056020,SSP8056020,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Dark Polar - Level 4P Bronze Stealth C1: DARK POLAR ",7.10846E+11,118,DARK POLAR,NO SIZE,,Brakes,Sram,51.37,GBP,Zyrofisher
SSP8056021,SSP8056021,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Gloss Black Ano - Level 2P Ultimate Stealth C1: GLOSS BLACK ANO ",7.10846E+11,141,GLOSS BLACK ANO,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
SSP8056022,SSP8056022,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Black Anodized - Level 2P Silver Stealth C1: BLACK ANODIZED ",7.10846E+11,126,BLACK ANODIZED,NO SIZE,,Brakes,Sram,54.47,GBP,Zyrofisher
SSP8056023,SSP8056023,"SRAM Spare - Disc Brake Caliper Assembly - (Assembled, No Hose) Dark Polar - Level 2P Bronze Stealth C1: DARK POLAR ",7.10846E+11,64,DARK POLAR,NO SIZE,,Brakes,Sram,28.02,GBP,Zyrofisher
SSP8056024,SSP8056024,"SRAM Disc Brake Caliper Assembly - (Assembled, No Hose) Black/Silver - Maven Ultimate (A1):  ",7.10846E+11,161,NO COLOUR,NO SIZE,,Brakes,Sram,60.39,GBP,Zyrofisher
SSP8056025,SSP8056025,"SRAM Disc Brake Caliper Assembly - (Assembled, No Hose) Dark Polar - Maven Bronze (A1):  ",7.10846E+11,118,NO COLOUR,NO SIZE,,Brakes,Sram,51.37,GBP,Zyrofisher
SSP8056026,SSP8056026,"SRAM Disc Brake Caliper Assembly - (Assembled, No Hose) Black - Maven Silver (A1):  ",7.10846E+11,126,NO COLOUR,NO SIZE,,Brakes,Sram,54.47,GBP,Zyrofisher
SSP8056028,SSP8056028,"SRAM Disc Brake Caliper Assembly - (Assembled, No Hose) Diffusion Black - Maven Base (A1):  ",7.10846E+11,95,NO COLOUR,NO SIZE,,Brakes,Sram,43.52,GBP,Zyrofisher
SSP8056029,SSP8056029,"Sram Disc Brake Caliper Assembly - (Assembled, No Hose) Clear Anodized - Motive Ultimate A1+:  ",7.10846E+11,141,NO COLOUR,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
SSP8056030,SSP8056030,"Sram Disc Brake Caliper Assembly - (Assembled, No Hose) Gloss Black Anodized - Motive Silver A1+: GLOSS BLACK ",7.10846E+11,126,GLOSS BLACK,NO SIZE,,Brakes,Sram,54.47,GBP,Zyrofisher
SSP8056031,SSP8056031,"Sram Disc Brake Caliper Assembly - (Assembled, No Hose) Diffusion Black Anodized - Motive Bronze A1+: DIFFUSION BLACK ",7.10846E+11,118,DIFFUSION BLACK,NO SIZE,,Brakes,Sram,51.37,GBP,Zyrofisher
SSP8057001,SSP8057001,"Sram Spare - Disc Brake Caliper Hardware Kit - (Includes Stainless Mounting Bolts, Clip, Caliper Body Seals And Pad Pin) - Level TLM/Ultimate B1:  ",7.10846E+11,21,NO COLOUR,NO SIZE,,Brakes,Sram,9.34,GBP,Zyrofisher
SSP8057002,SSP8057002,"Disc Brake Caliper Hardware Kit - (Includes Bleed Screw, Banjo Screw, Pad Pin) - Level Ultimate/Tlm A1 2021:  ",7.10846E+11,21,NO COLOUR,NO SIZE,,Brakes,Sram,9.34,GBP,Zyrofisher
SSP8057003,SSP8057003,"Sram Spare - Disc Brake Caliper Hardware Kit - (Includes Black Body Bolt, Banjo Bolt, Bleed Screw, Pad Pin) - G2 R/RS: BLACK ",7.10846E+11,21,BLACK,NO SIZE,,Brakes,Sram,9.34,GBP,Zyrofisher
SSP8057004,SSP8057004,"SRAM Disc Brake Caliper Hardware Kit - (Includes Stainless Body Bolts, Banjo Bolt, Bleed Screw, Pad Pin) - Code RS/RSC(A1)/R(B1), ULT/SIL/BRZ (C1):  ",7.10846E+11,21,NO COLOUR,NO SIZE,,Brakes,Sram,9.34,GBP,Zyrofisher
SSP8057005,SSP8057005,"SRAM Disc Brake Caliper Hardware Kit - (Includes Stainless Body Bolts And Seals, Banjo Bolt And Seals, Pad Pin And Clip) - Maven Ult/Slv/Brz (A1):  ",7.10846E+11,21,NO COLOUR,NO SIZE,,Brakes,Sram,9.34,GBP,Zyrofisher
SSP8057006,SSP8057006,"SRAM Disc Brake Caliper Hardware Kit - (Includes Stainless Body Bolts And Seals, Banjo Bolt And Seals, Pad Pin And Clip) - Motive Ult/Slv/Brz (A1+), Db8/6/4 (A1+):  ",7.10846E+11,21,NO COLOUR,NO SIZE,,Brakes,Sram,9.34,GBP,Zyrofisher
SSP8058000,SSP8058000,Sram Spare - Shift Lever Trigger Cover Kit XX1 Eagle Right Gold: GOLD ,7.10846E+11,36,GOLD,NO SIZE,,COMPONENT,Sram,15.42,GBP,Zyrofisher
SSP8058001,SSP8058001,"SRAM Disc Brake Caliper Piston Kit - (Includes 2-19.5mm, 2-18mm Caliper Pistons, Seals, O-Rings) - Maven Ult/Slv/Brz (A1):  ",7.10846E+11,23,NO COLOUR,NO SIZE,,Brakes,Sram,10.12,GBP,Zyrofisher
SSP8058002,SSP8058002,"SRAM Disc Brake Caliper Piston Kit - (Includes 4-18Mm Caliper Pistons, Seals,  O-Rings) - Maven Base (A1):  ",7.10846E+11,23,NO COLOUR,NO SIZE,,Brakes,Sram,10.12,GBP,Zyrofisher
SSP8058003,SSP8058003,"SRAM Disc Brake Caliper Piston Kit - (Includes 2-16mm, 2 - 15mm Caliper Pistons, Seals,  O-Rings) - Db8/Db6/Db4 A1+ (2023+), Motive Ult/Slv/Brz A1+ (2026+):  ",7.10846E+11,23,NO COLOUR,NO SIZE,,Brakes,Sram,10.12,GBP,Zyrofisher
SSP8058010,SSP8058010,Sram Spare - Shift Lever Trigger Cover Kit XX1 Eagle Right Neutral:  ,7.10846E+11,36,NO COLOUR,NO SIZE,,COMPONENT,Sram,15.42,GBP,Zyrofisher
SSP8059000,SSP8059000,"Sram Spare - Shift Lever Trigger Pull Lever Kit X01 Eagle, Right:  ",7.10846E+11,44,NO COLOUR,NO SIZE,,COMPONENT,Sram,19.52,GBP,Zyrofisher
SSP8059003,SSP8059003,SRAM Disc Brake Bleed Block - X-Large - Maven 2024+:  ,7.10846E+11,4,NO COLOUR,NO SIZE,,Brakes,Sram,1.71,GBP,Zyrofisher
SSP8059010,SSP8059010,Rockshox Spare - Rear Shock Air Can Assembly - Progressive 57.5-65mm (Includes Decals) - Trek Super Deluxe Thrushaft C1 (2021+):  ,7.10846E+11,87,NO COLOUR,NO SIZE,,Suspension,Sram,37.35,GBP,Zyrofisher
SSP8059011,SSP8059011,Rockshox Spare - Rear Shock Air Can Assembly - Linear 57.5-65mm (Includes Decals) - Trek Super Deluxe Thrushaft C1 (2021+):  ,7.10846E+11,87,NO COLOUR,NO SIZE,,Suspension,Sram,37.35,GBP,Zyrofisher
SSP8059021,SSP8059021,"RockShox Rear Shock Air Can Strut Assembly - (Includes Strut, Seals, Plush Light, Dynamic Seal Grease) - Trek Isostrut A1+ (2024+):  ",7.10846E+11,158,NO COLOUR,NO SIZE,,Suspension,Sram,79.34,GBP,Zyrofisher
SSP8060000,SSP8060000,Sram Spare - Shift Lever Trigger Cover Kit X01 Eagle Right Red: RED ,7.10846E+11,36,RED,NO SIZE,,COMPONENT,Sram,15.42,GBP,Zyrofisher
SSP8060010,SSP8060010,Sram Spare - Shift Lever Trigger Cover Kit X01 Eagle Right Neutral:  ,7.10846E+11,36,NO COLOUR,NO SIZE,,COMPONENT,Sram,15.42,GBP,Zyrofisher
SSP8061000,SSP8061000,"Sram Spare - Twist Shifter Grip Shift Cover/Clamp Kit XX1 Eagle Gold, Right Qty 1:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,COMPONENT,Sram,17.65,GBP,Zyrofisher
SSP8061000A,SSP8061000A,"SRAM Spare - Disc Brake Hose Fitting Kit - Short Nut (Includes 5 Threaded Hose Barbs,5 Compression Nuts, 5 Red Comp Olives, 1 T8 Torx) - Red/Force Axs 2-Piece:  ",7.10846E+11,42,NO COLOUR,NO SIZE,,Brakes,Sram,17.33,GBP,Zyrofisher
SSP8061010,SSP8061010,"Sram Spare - Twist Shifter Grip Shift Cover/Clamp Kit XX1 Eagle Black, Right Qty 1:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,COMPONENT,Sram,17.65,GBP,Zyrofisher
SSP8062000,SSP8062000,Disc Brake Pad Spacer 2.8mm - 2-Piece Caliper - Level Ultimate/TLM/TL/Force AXS/Red AXS - Qty2:  2.8MM,7.10846E+11,4,NO COLOUR,2.8MM,,Tools,Sram,1.71,GBP,Zyrofisher
SSP8062001,SSP8062001,"Crank Spider Force D1 Wide 94Bcd (No Power Meter, Including 8 Torx Mounting Bolts) 2021:  ",7.10846E+11,55,NO COLOUR,NO SIZE,,COMPONENT,Sram,22.9,GBP,Zyrofisher
SSP8062001A,SSP8062001A,Disc Brake Pad Spacer 2.4mm - Monoblock Caliper - eTap/S900 - Qty2:  2.4MM,7.10846E+11,4,NO COLOUR,2.4MM,,Tools,Sram,1.71,GBP,Zyrofisher
SSP8062002,SSP8062002,SRAM - Disc Brake Pad Spacer 2.0mm - 2-Piece Caliper - Code R/Rs/Rsc/Ultimate - Qty2:  1.8MM,7.10846E+11,4,NO COLOUR,1.8MM,,Tools,Sram,1.71,GBP,Zyrofisher
SSP8063000,SSP8063000,Sram Spare - Rear Derailleur B-Bolt/B-Screw Red eTap:  ,7.10846E+11,33,NO COLOUR,NO SIZE,,COMPONENT,Sram,14.17,GBP,Zyrofisher
SSP8063000A,SSP8063000A,Disc Brake Pads - Medium Organic/Steel(Powerful) (20 Sets) - Trail/Guide/G2/Level 4Piston:  ,7.10846E+11,225,NO COLOUR,NO SIZE,,Brake Pads,Sram,107.31,GBP,Zyrofisher
